,conversation_id,date,hashtags,id,likes_count,name,replies_count,retweets_count,time,tweet,user_id,username,target,tag,num_hashtags,time_of_day,month,day,season,compound
358,1126934844850700288,2019-05-10,"['#happiness', '#utrgvgrad']",1126934844850700288,71,UTRGV,1,5,1539,This is what #Happiness looks like. Congratulations #UTRGVGrad! pic.twitter.com/wcECNXbMyg,1589586985,utrgv,0,hashtag_happiness,2,PM,5,Friday,spring,0.7712
359,1126925668615372800,2019-05-10,"['#deannaapproved', '#seattle_igers', '#happiness', '#seattle', '#kent', '#reberranch', '#tgif', '#springinseattle', '#sunshine', '#sunsoutgunsout']",1126925668615372800,0,Deanna Cruz,0,0,1503,Smiling because it’s Fri-YAYYYYY‼️|| #deannaapproved #seattle_igers #happiness #seattle #kent #reberranch #tgif #springinseattle #sunshine #sunsoutgunsout  http://bit.ly/2HeKUm1  pic.twitter.com/iDj4sEKqru,20459890,deannacruz,0,hashtag_happiness,10,PM,5,Friday,spring,0.4588
360,1126919477805895680,2019-05-10,"['#wednesdaywisdom', '#beautiful', '#fridayfeeling', '#fridaythoughts', '#weekendvibes', '#mtc', '#happy', '#happiness']",1126919477805895680,1,Jorge Luis Lopez Esq,0,0,1438,#WednesdayWisdom RT @EarthlingSandy: Such a #beautiful creature! 💚 #FridayFeeling #FridayThoughts #weekendvibes #mtc #happy #happiness…  https://twitter.com/i/web/status/1126918355108204546 …,92677101,lopezgovlaw,0,hashtag_happiness,8,PM,5,Friday,spring,0.0
361,1126910771861045248,2019-05-10,"['#deannaapproved', '#seattle_igers', '#happiness', '#seattle', '#kent', '#reberranch', '#tgif', '#springinseattle', '#sunshine', '#sunsoutgunsout']",1126910771861045248,0,Deanna Cruz,0,0,1403,"Smiling because it’s Fri-YAYYYYY‼️|| #deannaapproved #seattle_igers #happiness #seattle #kent #reberranch #tgif #springinseattle #sunshine #sunsoutgunsout @ Kent, Washington  https://www.instagram.com/p/BxSpicWByi0/?igshid=15x36iq7wdms2 …",20459890,deannacruz,0,hashtag_happiness,10,PM,5,Friday,spring,0.4588
362,1126909990940360704,2019-05-10,"['#happiness', '#trust', '#tedx']",1126909990940360704,2,UL,0,1,1400,"""Trust is to #happiness as a muscle is to health. What can we do to strenghten that #trust muscle in all of us?"" asks UL's Christian Anschuetz during a recent #TEDx talk. Watch more at  http://bit.ly/2vnOqot . pic.twitter.com/mkUwwMFJie",441247273,uldialogue,0,hashtag_happiness,3,PM,5,Friday,spring,0.5106
363,1126907334394040320,2019-05-10,"['#restaurant', '#paris', '#finedining', '#guysavoy', '#monnaiedeparis', '#finedining', '#france', '#food', '#foodpic', '#chef', '#cuisine', '#michelinstar', '#gastronomy', '#happiness']",1126907334394040323,27,Guy Savoy,0,4,1350,"Iced poached oysters, concassé of oysters, granité of seaweed and lemon #Restaurant Guy Savoy #Paris #finedining +33 1 43 80 40 61  http://www.guysavoy.com  #guysavoy #MonnaiedeParis #finedining #France #food #foodpic #chef #cuisine #michelinstar #gastronomy #happiness  pic.twitter.com/kiD23JyEI8",148431215,guysavoy,0,hashtag_happiness,14,PM,5,Friday,spring,0.0
364,1126899720473972736,2019-05-10,"['#happiness', '#themoneyshow']",1126899720473972740,3,702,0,0,1320,"#Happiness is getting rid of most of your stuff, reckons Simon Brown.  https://buff.ly/2IQ7npv  #TheMoneyShow",19333738,radio702,0,hashtag_happiness,2,PM,5,Friday,spring,0.0
365,1126882119408660480,2019-05-10,"['#retirement', '#retirementplanning', '#happiness']",1126882119408660481,0,Wes Moss,0,1,1210,"Will you be a happy retiree? Find out with this quick quiz! Plus, find tips on increasing your happiness quotient!  http://bit.ly/2jk3E82  #retirement #retirementplanning #Happiness  pic.twitter.com/ZCilqFY6aG",216086840,wesmoss365,0,hashtag_happiness,3,PM,5,Friday,spring,0.8353
366,1126858327739256832,2019-05-10,"['#love', '#you', '#selfless', '#growth', '#passion', '#happiness', '#freedom', '#peace']",1126858327739256832,0,Ray Edwards Jr,0,0,1035,It’s ok. Don’t suppress them give them air and watch how free and alive you feel. #love #you #selfless #growth #passion #happiness #freedom #peace  https://www.instagram.com/p/BxSRsnjHpQ4/?utm_source=ig_twitter_share&igshid=miod2dide3jg …,132316838,ray_edwards,0,hashtag_happiness,8,AM,5,Friday,spring,0.7964
367,1126857152692477952,2019-05-10,"['#infographic', '#emotions', '#happiness']",1126857152692477957,0,Pretoria Rekord,0,0,1030,#INFOGRAPHIC: A rollercoaster of South African #emotions on Election Day  Research shows how the moods of South Africans changed during Election Day. Read more >  https://is.gd/sycFTS  @IECSouthAfrica #happiness @DanielleMariaG pic.twitter.com/okm4cTuT0P,88874357,rekordnewspaper,0,hashtag_happiness,3,AM,5,Friday,spring,0.0
368,1126855388857499648,2019-05-10,"['#travel', '#train', '#paris', '#photography', '#happiness']",1126855388857499650,5,Lorraine Ziff,0,2,1023,Traveling rapidly through countries to get to Paris! So excited!! #travel #train #paris #photography #happiness  pic.twitter.com/RkyyPZmh4Z,416536319,lorraineziff,0,hashtag_happiness,5,AM,5,Friday,spring,0.5528
369,1126855256321740800,2019-05-10,"['#travel', '#train', '#paris', '#photography', '#happiness']",1126855256321740800,1,Lorraine Ziff,0,1,1023,Traveling rapidly through countries to get to Paris! So excited!! #travel #train #paris #photography #happiness  https://www.instagram.com/lorraineziff/p/BxSQTTxASVx/?igshid=11dbk6v1fd8kx …,416536319,lorraineziff,0,hashtag_happiness,5,AM,5,Friday,spring,0.5528
370,1126854415225372672,2019-05-10,"['#money', '#happiness', '#themoneyshow']",1126854415225372672,1,702,0,0,1020,"Less stuff = more #money (and #happiness), says simple-living Simon Brown.  https://buff.ly/2IQ7npv  #TheMoneyShow",19333738,radio702,0,hashtag_happiness,3,AM,5,Friday,spring,0.0
371,1126829247610413056,2019-05-10,"['#success', '#joy', '#happiness']",1126829247610413057,6,Skip Prichard,2,1,840,Podcast: Living a Purposeful Life (Episode 185) | Jump Start Your Joy  https://buff.ly/2LHjquu  @jumpstartjoy #success #joy #Happiness  pic.twitter.com/vo1VT0W2qC,361468994,skipprichard,0,hashtag_happiness,3,AM,5,Friday,spring,0.5859
372,1126805603823816704,2019-05-10,"['#positive', '#happiness', '#inspire', '#success', '#future', '#quote']",1126805603823816706,11,Real Marsha Wright® | Top 5 Marketing Influencer,0,7,706,"Your words are powerful, use them to inspire and spread #positive vibes!  #happiness #inspire #success #future #quote 😄 pic.twitter.com/gzlOw53MOc",61608747,marshawright,0,hashtag_happiness,6,AM,5,Friday,spring,0.7777
373,1126804953467641856,2019-05-10,"['#peace', '#live', '#love', '#blessings', '#loyalty', '#royalty', '#happiness', '#courage', '#strength', '#joy', '#memories']",1126804953467641856,0,Ray Edwards Jr,0,0,703,"Go where you are appreciated, not where you are tolerated. This is for every aspect in life. #peace #live #love #blessings #loyalty #royalty #happiness #courage #strength #joy #memories  https://www.instagram.com/p/BxR5bQFnnFg/?utm_source=ig_twitter_share&igshid=153qbitm28yc6 …",132316838,ray_edwards,0,hashtag_happiness,11,AM,5,Friday,spring,0.5106
374,1126793158183063552,2019-05-10,"['#amsterdam', '#birthdaycelebration', '#birthday', '#happiness', '#laughter', '#goodtimes', '#livelife', '#grateful', '#thankful', '#happy', '#thankyou', '#celebration']",1126793158183063553,7,Lorraine Ziff,0,2,616,Goodbye Amsterdam - it was a lovely beginning to my birthday celebration! ❤️ #amsterdam #birthdaycelebration #birthday #happiness #laughter #goodtimes #livelife #grateful #thankful #happy #thankyou #celebration pic.twitter.com/SRUGlVl8Pp,416536319,lorraineziff,0,hashtag_happiness,12,AM,5,Friday,spring,0.6239
375,1126793141464383488,2019-05-10,"['#love', '#peace', '#joy', '#happiness', '#loyalty', '#royalty', '#blessings', '#union', '#unity', '#relationshipgoals', '#polyrelationship', '#polyamorous', '#poly']",1126793141464383488,0,Ray Edwards Jr,0,0,616,"Desires, fantasies, dreams, motivation and goals. #love #peace #joy #happiness #loyalty #royalty #blessings #union #unity #relationshipgoals #polyrelationship #polyamorous #poly  https://www.instagram.com/p/BxR0DDznsAU/?utm_source=ig_twitter_share&igshid=1jcuouisl9zo3 …",132316838,ray_edwards,0,hashtag_happiness,13,AM,5,Friday,spring,0.6249
376,1126792817076871168,2019-05-10,"['#happybirthdaysureshchandra', '#happybirthday', '#happiness', '#success', '#goodhealth']",1126792817076871168,189,RIAZ K AHMED,1,19,615,"#HappyBirthdaySureshChandra 🎂🎈🎁🎉  Wishing Good Friend & Fellow Mate @SureshChandraa A Very #HappyBirthday 😊 #Happiness #Success & #GoodHealth To You! 👍🤘💐  Regards,  Team @v4umedia1 pic.twitter.com/q9sVs79miR",179352922,riaztheboss,0,hashtag_happiness,5,AM,5,Friday,spring,0.807
377,1126791917449109504,2019-05-10,"['#love', '#growth', '#loyalty', '#royalty', '#union', '#freedom', '#live', '#happiness', '#peace', '#unity']",1126791917449109505,5,Ray Edwards Jr,0,0,611,I love being free and can’t wait to be truly naked with my Queens/ Goddesses #love #growth #loyalty #royalty #union #freedom #live #happiness #peace #unity  https://www.instagram.com/p/BxRzfP1HgMb/?utm_source=ig_twitter_share&igshid=c8xv9ybgjc3u …,132316838,ray_edwards,0,hashtag_happiness,10,AM,5,Friday,spring,0.886
378,1126790470355562496,2019-05-10,"['#amsterdam', '#birthdaycelebration', '#birthday', '#happiness', '#laughter', '#goodtimes', '#livelife', '#grateful', '#thankful', '#happy', '#thankyou']",1126790470355562496,0,Lorraine Ziff,0,0,605,Goodbye Amsterdam - it was a lovely beginning to my birthday celebration! ❤️ #amsterdam #birthdaycelebration #birthday #happiness #laughter #goodtimes #livelife #grateful #thankful #happy #thankyou…  https://www.instagram.com/lorraineziff/p/BxRy1ttA443/?igshid=i37t8yaf8wz2 …,416536319,lorraineziff,0,hashtag_happiness,11,AM,5,Friday,spring,0.6239
379,1126779686032330752,2019-05-10,"['#twitter', '#happiness']",1126779686032330752,6268,Swara Bhasker,226,1003,523,"What an absolute darling! Sometimes in the filth that is #twitter , one finds a gem like this! May you have many reasons to dance your whole life my dearest boy! 😻😻😻😻😻🥳🥳🥳🥳🥳 #happiness  https://twitter.com/ABC/status/1126568554919354375 …",1546101560,reallyswara,0,hashtag_happiness,2,AM,5,Friday,spring,0.8951
380,1126768884562796544,2019-05-10,"['#toocute', '#funfriday', '#sweetlove', '#happiness']",1126768884562796544,10,Angie Greaves,2,1,440,"If this young man singing @IAMANITABAKER doesn't brighten your day and make you smile, I don't know what will! #TooCute 👏  If you want to hear the original, tune into Magic Soul Breakfast now and I'll play it next  https://planetradio.co.uk/magic-soul/  #FunFriday #SweetLove #Happiness  pic.twitter.com/wQ4iSbv9UD",101032302,angiegreaves,0,hashtag_happiness,4,AM,5,Friday,spring,0.6582
381,1126762327418650624,2019-05-10,"['#samujana', '#happiness', '#gratitude', '#familytime', '#waterbabies', '#holidaytime']",1126762327418650629,332,SHILPA SHETTY KUNDRA,2,9,414,"My water babies.. Holidaaaaaaayyyyyy time , love this place !! @samujanavillas  @tatmumbai - @thailandfanclub #samujana #happiness #gratitude #familytime #waterbabies #holidaytime…  https://www.instagram.com/p/BxRkvWEDCV2/?utm_source=ig_twitter_share&igshid=u17qwjme97jt …",115341081,theshilpashetty,0,hashtag_happiness,6,AM,5,Friday,spring,0.6988
382,1126761763205029888,2019-05-10,"['#samujana', '#happiness', '#gratitude', '#familytime', '#waterbabies', '#holidaytime']",1126761763205029889,294,SHILPA SHETTY KUNDRA,5,9,411,"My water babies.. Holidaaaaaaayyyyyy time , love this place !!  @samujanavillas   @tatmumbai - @thailandfanclub #samujana #happiness #gratitude #familytime #waterbabies #holidaytime…  https://www.instagram.com/p/BxRkvWEDCV2/?utm_source=ig_twitter_share&igshid=1e652op8pzlr2 …",115341081,theshilpashetty,0,hashtag_happiness,6,AM,5,Friday,spring,0.6988
383,1126756382038843392,2019-05-10,"['#happiness', '#fridayfeeiing', '#fridayreads', '#fridaymotivation']",1126756382038843392,34,"Esha Pandey, IPS",3,7,350,#Happiness is to get a message such as this... Have you read it yet?   ❤️Someone Exactly Like You❤️  avaialable on  https://www.amazon.in/dp/9353333628/ref=cm_sw_r_cp_api_i_JYs1CbAQWR234 … #FridayFeeIing #FridayReads #FridayMotivation pic.twitter.com/BWDadrme62,75471327,pandeyesha,0,hashtag_happiness,4,AM,5,Friday,spring,0.3612
384,1126749685530546176,2019-05-10,['#happiness'],1126749685530546177,3,Shaun Wooller,0,2,323,"Students studying at @BristolUni will be offered lessons in #happiness, which will count towards their degrees from next year.  https://www.itv.com/news/westcountry/2019-05-10/students-at-bristol-university-offered-lessons-in-happiness/ …",19342637,shaungw,0,hashtag_happiness,1,AM,5,Friday,spring,0.0
385,1126735568996524032,2019-05-10,"['#wellbeing', '#life', '#fridayfeeling', '#happiness']",1126735568996524037,7,Andy Cope,0,3,227,For those who are sick and tired of being sick and tired...  @WileyBusiness @amazon #wellbeing #life #FridayFeeling #Happiness  pic.twitter.com/UHTSG0luuY,254613042,beingbrilliant,0,hashtag_happiness,4,AM,5,Friday,spring,-0.8591
386,1126724570147315712,2019-05-10,"['#happiness', '#positive', '#change', '#success']",1126724570147315714,8,Real Marsha Wright® | Top 5 Marketing Influencer,0,5,144,Are you putting yourself around people that make you unhappy?  Make a change 😄 #happiness #positive #change #success pic.twitter.com/HO03wk60m3,61608747,marshawright,0,hashtag_happiness,4,AM,5,Friday,spring,-0.4215
387,1126699974899654656,2019-05-10,"['#happiness', '#technology']",1126699974899654658,0,Hiroshi Yamaguchi,0,0,6,RT @wef: Three steps to #happiness in the digital age  https://wef.ch/2GZBJnW  #technology pic.twitter.com/DVuPZj3Ocv,5780912,hyamaguchi,0,hashtag_happiness,2,AM,5,Friday,spring,0.0
388,1126698498227748864,2019-05-10,"['#happiness', '#technology']",1126698498227748864,34,World Economic Forum,1,13,0,Three steps to #happiness in the digital age  https://wef.ch/2GZBJnW  #technology pic.twitter.com/xRzXjBKYrs,5120691,wef,0,hashtag_happiness,2,AM,5,Friday,spring,0.0
389,1126677430377123840,2019-05-09,"['#wisdom', '#happiness', '#inspiration', '#motivation', '#actress', '#success', '#werise', '#iempower', '#graffiti', '#murals', '#streetart', '#womenempowerment']",1126677430377123841,7,Lisa Catara,0,2,2236,YES! YES! YES!! We can't give away what we don't already have. Agreed?   Start with you! You're worth it.  💜 #wisdom #happiness #inspiration #motivation #actress #success #werise #iempower #graffiti #murals #streetart #womenempowerment pic.twitter.com/MCP3DmBLIc,793060405,lisa_catara,0,hashtag_happiness,12,PM,5,Thursday,spring,0.911
390,1126659891874209792,2019-05-09,"['#positive', '#strength', '#quote', '#success', '#happiness']",1126659891874209792,6,Real Marsha Wright® | Top 5 Marketing Influencer,0,2,2127,"Your mind will bloom with positivity, surround yourself with all things #positive! ☀️✨😄 #strength #quote #success #happiness  pic.twitter.com/yQtDGdbVZ6",61608747,marshawright,0,hashtag_happiness,5,PM,5,Thursday,spring,0.5562
391,1126599379463413760,2019-05-09,"['#fairy', '#fae', '#fairypower', '#castle', '#photography', '#laughter', '#happiness', '#yay', '#power', '#livelife', '#reachforthesky', '#handsup']",1126599379463413762,2,Lorraine Ziff,0,1,1726,Meet my new friend! #fairy #fae #fairypower #castle #photography #laughter #happiness #yay #power #livelife #reachforthesky #handsup pic.twitter.com/v42w72XlLn,416536319,lorraineziff,0,hashtag_happiness,12,PM,5,Thursday,spring,0.5411
392,1126599164828295168,2019-05-09,"['#fairy', '#fae', '#fairypower', '#castle', '#photography', '#laughter', '#happiness', '#yay', '#power', '#livelife', '#reachforthesky', '#handsup']",1126599164828295178,1,Lorraine Ziff,0,1,1725,Meet my new friend! #fairy #fae #fairypower #castle #photography #laughter #happiness #yay #power #livelife #reachforthesky #handsup  https://www.instagram.com/lorraineziff/p/BxQb19LA-SA/?igshid=1bl2lilcwymfy …,416536319,lorraineziff,0,hashtag_happiness,12,PM,5,Thursday,spring,0.5411
393,1126589133386862592,2019-05-09,"['#balancedlife', '#happiness', '#soccer']",1126589133386862594,16,Ethan Zohn,0,1,1645,Life - it's all about balance.  #balancedlife #happiness #soccer pic.twitter.com/XP3nUc6XbG,43979631,ethanzohn,0,hashtag_happiness,3,PM,5,Thursday,spring,0.0
394,1126581108471156736,2019-05-09,"['#happiness', '#themoneyshow']",1126581108471156736,2,CapeTalk on 567AM,0,0,1614,"#Happiness is getting rid of most of your stuff, reckons Simon Brown.  https://buff.ly/2ujHtY3  #TheMoneyShow",35254866,capetalk,0,hashtag_happiness,2,PM,5,Thursday,spring,0.0
395,1126581104775966720,2019-05-09,"['#happiness', '#themoneyshow']",1126581104775966720,1,702,0,0,1614,"#Happiness is getting rid of most of your stuff, reckons Simon Brown.  https://buff.ly/2IQ7npv  #TheMoneyShow",19333738,radio702,0,hashtag_happiness,2,PM,5,Thursday,spring,0.0
396,1126572599901921280,2019-05-09,"['#positivepsychology', '#3principles', '#mentalhealth', '#flourishing', '#life', '#happiness']",1126572599901921280,12,Andy Cope,1,2,1540,Laugh 'n' learn  #PositivePsychology #3Principles #MentalHealth #Flourishing #Life #Happiness @WileyNews @amazon pic.twitter.com/irt2JGkyeB,254613042,beingbrilliant,0,hashtag_happiness,6,PM,5,Thursday,spring,0.5574
