,conversation_id,date,hashtags,id,likes_count,name,replies_count,retweets_count,time,tweet,user_id,username,target,tag,num_hashtags,time_of_day,month,day,season,compound
499,1117911987248189440,2019-04-15,"['#stress', '#highstress', '#heartdisease', '#chillout']",1117911987248189441,3,KPBS News,0,1,1806,We all have #stress. Work Stress. Home Stress. Financial Stress. Research shows that #highstress can set the stage for #heartdisease. Here's how to #chillout.   https://kpbs.us/2GdKifY  pic.twitter.com/IweBbSoJRU,9601512,kpbsnews,1,hashtag_stress,4,PM,4,Monday,spring,-0.8126
500,1117886569157779456,2019-04-15,"['#stress', '#stressed', '#stressmanagement']",1117886569157779456,0,Craig Jarrow,0,0,1625,"Stressed? It can mess with your productivity. ""10 Ways to Stop Stressing and Start Being Productive""  http://bit.ly/2ElD3Eq  #stress #stressed #stressmanagement pic.twitter.com/GkowyVWOm5",48443722,tmninja,1,hashtag_stress,3,PM,4,Monday,spring,-0.8225
501,1117880377563992064,2019-04-15,"['#stress', '#stressawarenessmonth']",1117880377563992064,2,BCMHouston,0,0,1600,Did you know stress can do bad things to your health like increase your chances for a heart attack?  https://bit.ly/1oursGX  #stress #stressawarenessmonth pic.twitter.com/cNTzmLKqNy,34299110,bcmhouston,1,hashtag_stress,2,PM,4,Monday,spring,-0.5859
502,1117850454098993152,2019-04-15,"['#stress', '#stressawarenessmonth']",1117850454098993154,2,DaVita Kidney Care,0,0,1401,April is Stress Awareness Month. Learn about tips for dealing with #stress and share them with loved ones. #StressAwarenessMonth pic.twitter.com/lRymqAa9Yh,28676469,davita,1,hashtag_stress,2,PM,4,Monday,spring,0.5106
503,1117843884149747712,2019-04-15,['#stress'],1117843884149747712,2,MedlinePlus.gov,0,1,1335,"Almost everyone feels job #stress at times, even if you like your job. You may feel stress about coworkers, deadlines, or possible layoffs. Some stress is motivating and can help you achieve. But when job stress is constant, it can lead to health problems:  http://ow.ly/UNAd30orbHD  pic.twitter.com/zvlpSLz8Pd",25552666,medlineplus,1,hashtag_stress,1,PM,4,Monday,spring,-0.4019
504,1117834861232836608,2019-04-15,"['#burnout', '#stress', '#mentalhealth']",1117834861232836608,54,Kati Morton,1,2,1259,NEW VIDEO!! 🎉🎉  Is It Just Stress? Or Something Else? feat: @nedfulmer 🤗 https://youtu.be/e0jtcTscEZQ  via @YouTube #burnout #stress #Mentalhealth pic.twitter.com/AEWzG6VOak,441261802,katimorton,1,hashtag_stress,3,PM,4,Monday,spring,-0.5781
505,1117832958671511552,2019-04-15,"['#stressawarenessmonth', '#stress', '#worries', '#hownottoloseit']",1117832958671511552,5,Scholastic UK,0,1,1252,April is #StressAwarenessMonth so here's a little excerpt from the dedicated chapter on how to deal with #stress and #worries in #HowNotToLoseIt.   @awilliamsonTV's new book is filled with practical advice on all of the key issues affecting children today pic.twitter.com/oVa4BNKLTi,16094211,scholasticuk,1,hashtag_stress,4,PM,4,Monday,spring,0.4588
506,1117830843794243584,2019-04-15,"['#monday', '#stress', '#thosemeetingsstressmeout', '#azfamily', '#gmaz']",1117830843794243586,25,Lindsey Reiser,3,2,1243,Starting my #monday watching @TessRafolsTV and @MarkMcClune infiltrate the morning meeting and interview the boss about #stress. #thosemeetingsstressmeout #azfamily #GMAZ pic.twitter.com/x2PNEt5OXq,26930792,lindseyreiser,1,hashtag_stress,5,PM,4,Monday,spring,0.0
507,1117829439952433152,2019-04-15,"['#stressrelief', '#stress']",1117829439952433153,0,Jenny Craig,0,1,1238,"Stressful situations are all around us, but how we handle them is up to us! Rate your stress in these everyday scenarios and we’ll tell you how stressed you are.  https://bit.ly/2OLSZ4L  #StressRelief #Stress  pic.twitter.com/hhgQwqgSbQ",17372387,jennycraig,1,hashtag_stress,2,PM,4,Monday,spring,-0.8497
508,1117828056071266304,2019-04-15,"['#mothers', '#stress']",1117828056071266304,1,"Susan Newman, Ph.D.",0,0,1232,#Mothers: Short spurts of movement release endorphins that lower #stress and stimulate happy feelings. More from @Author_R_Eanes @PsychToday: https://www.psychologytoday.com/us/blog/singletons/201904/10-ways-be-happier-mother …,19973100,susannewmanphd,1,hashtag_stress,2,PM,4,Monday,spring,0.5267
509,1117827531778949120,2019-04-15,"['#survey', '#americans', '#stress', '#movies', '#tv', '#snacks']",1117827531778949121,0,1059 SUNNY FM,0,0,1230,New #survey on how #AMERICANS deal with #stress turn to #movies #TV #snacks  https://bit.ly/2KDLC0V  @itsYourGrace,25074924,1059sunnyfm,1,hashtag_stress,6,PM,4,Monday,spring,0.0
510,1117812060283396096,2019-04-15,"['#stress', '#heart', '#cardiovascular', '#heartdisease']",1117812060283396102,1,Avis Favaro,1,1,1128,High #Stress Drives Up Your Risk Of A #Heart Attack.  https://www.news-medical.net/news/20190415/Stress-related-disorders-increase-risk-of-cardiovascular-disease-by-6025.aspx … By Sally Robertson @NewsMedical #cardiovascular #heartdisease,24185568,ctv_avisfavaro,1,hashtag_stress,4,AM,4,Monday,spring,-0.6369
511,1117790135830097920,2019-04-15,"['#stress', '#stressawarenessweek']",1117790135830097921,11,Mental Health First Aid England,0,5,1001,"Director of Teaching School and Partnerships at The Alliance for Learning, @lisafathersAFL, shares her top tips for reducing #stress in the workplace  https://mhfaengland.org/mhfa-centre/blog/lisa-fathers-stress-workplace/ … #StressAwarenessWeek",114488533,mhfaengland,1,hashtag_stress,2,AM,4,Monday,spring,0.4588
512,1117774746991648768,2019-04-15,"['#ptsd', '#stress', '#cardiovascular', '#disease']",1117774746991648769,0,NurseGroups,0,0,900,"Large Study Ties #PTSD, Acute #Stress to #Cardiovascular #Disease http://ow.ly/zsTL50qggLD ",64031011,nursegroups,1,hashtag_stress,4,AM,4,Monday,spring,0.0
513,1117754441346748416,2019-04-15,"['#health', '#work', '#stress', '#anxiety', '#healthyliving']",1117754441346748416,0,EveWoman,0,0,740,#Health #Work #Stress #Anxiety Stress and anxiety at work is a killer — but these tips can help you tackle the negative feelings the 9 to 5 can bring  https://www.standardmedia.co.ke/evewoman/article/2001321055/get-rid-of-work-worries-beat-stress-and-raise-your-life-expectancy-with-these-tips … #HealthyLiving,1962309451,evewomankenya,1,hashtag_stress,5,AM,4,Monday,spring,-0.7506
514,1117740316801544192,2019-04-15,"['#stress', '#mentalhealth', '#productivity']",1117740316801544197,2,RoyalBank Commercial,0,1,643,"As National #Stress Awareness Month continues, we look at what companies can do to help struggling employees  https://rbsbusinesshub.com/content/national-stress-awareness-month-how-is-your-workplace-coping-rbs … #MentalHealth #Productivity pic.twitter.com/27c4JpJ2c6",3075009213,rbscommercial,1,hashtag_stress,3,AM,4,Monday,spring,-0.0258
515,1117734904811274240,2019-04-15,"['#work', '#balance', '#nutrition', '#stress']",1117734904811274240,11,Harsh Mariwala,0,5,622,"What we consume has a major impact on our lifestyle induced stress levels. Eat clean, eat fresh to lead a balanced life! #Work #Balance #Nutrition #Stress  http://bit.ly/2VK09cv ",2576142276,hcmariwala,1,hashtag_stress,4,AM,4,Monday,spring,0.3595
516,1117682316229382144,2019-04-15,"['#anxiety', '#cbd', '#stress']",1117682316229382144,3,Dr. Michele Ross,0,0,253,My Surprising Trick For Treating Anxiety  https://drmicheleross.com/my-surprising-trick-for-treating-anxiety/?utm_campaign=my-surprising-trick-for-treating-anxiety&utm_medium=social_link&utm_source=missinglettr … #anxiety #CBD #stress  pic.twitter.com/o1HTO6eN6v,19760382,drmicheleross,1,hashtag_stress,3,AM,4,Monday,spring,0.0516
517,1117607545064120320,2019-04-14,"['#stress', '#family']",1117607545064120320,3,Lori Lite,0,1,2156,#Stress reducing strategies for your whole #family http://bit.ly/SFKFam ,68233373,stressfreekids,1,hashtag_stress,2,PM,4,Sunday,spring,0.0
518,1117588649661607936,2019-04-14,['#stress'],1117588649661607936,11,McGill University,0,3,2041,High #stress drives up your risk of a heart attack. Here's how to chill out  https://n.pr/2U5ny6B ,18065266,mcgillu,1,hashtag_stress,1,PM,4,Sunday,spring,-0.6369
519,1117556388920795136,2019-04-14,"['#stress', '#stressawarenessmonth']",1117556388920795136,4,Boiron USA,0,2,1833,"Our Sedalia temporarily relieves nervousness, hypersensitivity, irritability and fatigue due to #stress. This medicine does not affect alertness.  Claim basis:  https://bit.ly/2WpU3Or  #StressAwarenessMonth pic.twitter.com/0e0rJgNBli",43492105,boironusa,1,hashtag_stress,2,PM,4,Sunday,spring,-0.4767
520,1117525482378092544,2019-04-14,"['#stressreduction', '#innerengineeringreview', '#sadhguruinphilly', '#innerengineering', '#stress']",1117525482378092545,54,Isha USA,0,35,1630,"#StressReduction –  http://bit.ly/2CIWh3j  #InnerEngineeringReview: ""My efficiency at work is far greater now than it has ever been and my stress level is lower than it's ever been.""  Special Offer Ends April 15 #SadhguruInPhilly – Apr 27–28  #InnerEngineering #Stress  pic.twitter.com/le17mBslEr",450083100,ishausa,1,hashtag_stress,5,PM,4,Sunday,spring,0.4019
521,1117504070741368832,2019-04-14,"['#reminder', '#peace', '#stress']",1117504070741368833,31,Pure Flix,1,12,1505,Daily #Reminder: Center yourself and find some inner #peace!  How do you find peace in times of #stress? Share your best de-stress tips with us in the comments.  pic.twitter.com/zlJ6gJYKZn,103006172,pureflix,1,hashtag_stress,3,PM,4,Sunday,spring,0.8805
522,1117499646086144000,2019-04-14,"['#sundaywisdom', '#stress', '#anxiety', '#depression', '#living', '#live']",1117499646086144002,1,Jorge Luis Lopez Esq,0,0,1447,"#SundayWisdom RT @jcase59: ( ~ _ * ) #Stress, #anxiety, and #depression R caused when we R #living 2 please others. 😎💛🧡💚💙💜❤️😎❤️💜💙💚🧡💛😎#Live…  https://twitter.com/i/web/status/1117498154042019840 …",92677101,lopezgovlaw,1,hashtag_stress,6,PM,4,Sunday,spring,0.3182
523,1117471333632311296,2019-04-14,"['#travel', '#stress']",1117471333632311298,1,Craig Jarrow,0,0,1255,"If you're traveling this habits can help: ""10 Habits to Make Your Travel Less Stressful""  http://bit.ly/2EpYtfP  #Travel #stress  pic.twitter.com/Slk9ely7VX",48443722,tmninja,1,hashtag_stress,2,PM,4,Sunday,spring,-0.079
524,1117442414803812352,2019-04-14,"['#podcast', '#stress']",1117442414803812354,0,Newstalk,0,0,1100,🎧 #PODCAST: Do you know the difference between #stress and burnout? @DrEddieMurphy discusses with @IvanYatesNT https://bit.ly/2X7VW2F ,22646514,newstalkfm,1,hashtag_stress,2,AM,4,Sunday,spring,0.0
525,1117436856973578240,2019-04-14,['#stress'],1117436856973578240,0,SSM Health,0,0,1038,"Effects of emotional #stress on the body can include depression, high blood pressure, and a less effective immune system. These tips for stress reduction can help keep you healthy.  pic.twitter.com/QABx7ZJq00",20088151,ssmhealth,1,hashtag_stress,1,AM,4,Sunday,spring,0.2567
526,1117436247029501952,2019-04-14,"['#parents', '#cyberbullying', '#kids', '#depression', '#stress', '#anxiety', '#socialmedia', '#parenting', '#wellness', '#teens', '#tech', '#workshop']",1117436247029501954,7,Sue Scheff,0,1,1035,"#Parents admit they r unsure how to handle #cyberbullying. #Kids struggling w #depression, #stress, #anxiety-is #socialmedia a contributor? #Parenting for Online #Wellness: Don't miss #Teens, Screens & #Tech Scene #Workshop tomr 4/15 8pm ET.  https://www.helpyourteens.com/parent-workshops/ … v @YourTeenMag",7999392,suescheff,1,hashtag_stress,12,AM,4,Sunday,spring,-0.3728
527,1117404749450629120,2019-04-14,"['#app', '#stress', '#nhsappslibrary', '#mentalhealth', '#stressmanagement', '#wellbeing', '#stressawarenessmonth']",1117404749450629120,21,NHS England,0,13,830,Could an #app help manage your #stress levels? The #NHSAppsLibrary  has a range of approved #mentalhealth apps that you can trust ➡️  https://www.nhs.uk/apps-library/  #stressmanagement #Wellbeing #StressAwarenessMonth,551426814,nhsengland,1,hashtag_stress,7,AM,4,Sunday,spring,0.8316
528,1117245345073958912,2019-04-13,"['#stress', '#commute', '#selfcare']",1117245345073958913,2,DAHON,0,0,2157,Two wheels to the rescue | Want to Lower Your #Stress at Work? #Commute By Bike  https://buff.ly/2VKh5jm  #selfcare via @BNDarticles pic.twitter.com/fZjar1qwz3,338254175,dahonbikes,1,hashtag_stress,3,PM,4,Saturday,spring,0.34
529,1117191998103085056,2019-04-13,"['#ptsd', '#trauma', '#stress', '#health']",1117191998103085056,9,Rachel Thompson: Has a voice. Uses it.,1,7,1825,"Why does this NOT shock me?   Large study ties PTSD, acute stress to cardiovascular disease  http://ow.ly/Up4r30op8GF  via @mnt #PTSD #Trauma #Stress #Health",23487853,rachelintheoc,1,hashtag_stress,4,PM,4,Saturday,spring,-0.1571
530,1117093728148176896,2019-04-13,"['#stress', '#happiness']",1117093728148176897,7,Julie Montagu,0,1,1154,"Meditation is an incredibly powerful tool for processing emotions, alleviating #stress and also for boosting #happiness!  Let's take a closer look at the how and why of this!  http://bit.ly/2X3O4iw  pic.twitter.com/hU3Hm7RZub",43595287,juliemontagu,1,hashtag_stress,2,AM,4,Saturday,spring,0.725
531,1117080758072545280,2019-04-13,['#stress'],1117080758072545281,1,SSM Health Wisconsin,0,0,1103,"Effects of emotional #stress on the body can include depression, high blood pressure, and a less effective immune system. These tips for stress reduction can help keep you healthy.  pic.twitter.com/jJe8fDSI7d",14834729,ssmhealthwi,1,hashtag_stress,1,AM,4,Saturday,spring,0.2567
532,1117040314479411200,2019-04-13,"['#stressmanagement', '#stress']",1117040314479411200,2,GamePlan A,0,0,822,Here are some great tips how you can manage your work stress away from the office. Have you tried any yet? @HarvardBiz #stressmanagement #stress  https://hbr.org/2019/03/5-ways-to-leave-your-work-stress-at-work?utm_source=twitter&utm_campaign=hbr&utm_medium=social …,21072903,gameplan_a,1,hashtag_stress,2,AM,4,Saturday,spring,0.3939
533,1116820790819921920,2019-04-12,"['#farming', '#farmers', '#farm', '#farms', '#mentalhealth', '#stress', '#depression', '#anxiety', '#mn', '#minnesota', '#greatermn', '#onegreatermn']",1116820790819921928,0,Twin Cities PBS,0,1,1750,A complex story of farmers in Minnesota and beyond.  #farming #farmers #farm #farms #mentalhealth #stress #depression #anxiety #MN #Minnesota #greaterMN #OneGreaterMN https://bit.ly/2X619bg ,13775902,tpt,1,hashtag_stress,12,PM,4,Friday,spring,0.0
534,1116814510407462912,2019-04-12,"['#stress', '#wellness', '#health']",1116814510407462928,1,StartUp Health,0,0,1725,".@clairewheelermd, author of 10 Simple Solutions to Stress, is an inaugural @neolth featured practitioner & her relaxation practices will be included in Neolth's wellness practice library.  http://ow.ly/cbDq30opzbq  #stress #wellness #health",267171658,startuphealth,1,hashtag_stress,3,PM,4,Friday,spring,0.6369
535,1116808179361435648,2019-04-12,"['#brainfactfriday', '#meditation', '#brainhealth', '#stress']",1116808179361435653,4,BrainHealth,1,2,1659,It’s #brainfactFriday! Learn more about our youth offerings on our website. #meditation #brainhealth #stress  https://brainhealth.utdallas.edu/programs/  pic.twitter.com/5hX1UPospZ,159516744,brainhealth,1,hashtag_stress,4,PM,4,Friday,spring,0.0
536,1116802110295805952,2019-04-12,"['#retinafilms', '#crew', '#stress', '#bigproject']",1116802110295805952,22,Fadi Haddad,0,1,1635,#retinafilms Team work.  RETINA FILMS      Working hard for something we love is called passion.  #crew #stress #bigproject pic.twitter.com/x8ArsEkdPr,839984340,fadihaddadmedia,1,hashtag_stress,4,PM,4,Friday,spring,0.7783
537,1116781891300909056,2019-04-12,"['#stress', '#fridayfeeling']",1116781891300909056,0,Tri-County Health,0,0,1515,Beat #stress! #FridayFeeling https://twitter.com/HHSGov/status/1116684429882212353 …,2290292576,tchdhealth,1,hashtag_stress,2,PM,4,Friday,spring,0.0
538,1116770458031017984,2019-04-12,"['#cardiovascular', '#stress', '#healthyhindustan']",1116770458031017987,3,Newsroom Post,0,1,1430,"#Cardiovascular diseases linked to #stress-related disorders, says Study #HealthyHindustan https://newsroompost.com/lifestyle/cardiovascular-diseases-linked-to-stress-related-disorders-says-study/444532.html …",2581857086,newsroompostcom,1,hashtag_stress,3,PM,4,Friday,spring,0.0
539,1116733268404199424,2019-04-12,"['#stress', '#sleep', '#mentalhealth', '#stressawareness']",1116733268404199424,3,CDSBEO,0,2,1202,"Do you sometimes feel overwhelmed? Feelings of #stress are normal, but reducing stress is important, particularly when it begins to affect our health, #sleep routines, and mood. More at:  http://www.ementalhealth.ca  @EOHU_tweet @LGLHealthUnit #mentalhealth #StressAwareness pic.twitter.com/d4dZhoQNlK",69073364,cdsbeo,1,hashtag_stress,4,PM,4,Friday,spring,-0.34
